City,State,accident_count,avg_severity,max_severity,night_accidents,weekend_accidents,avg_temperature,avg_visibility,avg_wind_speed,precipitation_accidents,night_accident_rate,weekend_accident_rate,precipitation_rate,tourist_visit_count,avg_stay_nights,total_stay_nights,avg_spending,avg_satisfaction,avg_party_size,tourist_density,avg_traffic_severity,max_traffic_severity,traffic_incident_count,avg_traffic_volume,avg_speed,dominant_weather
Lagrange,GA,1,3.0,3,0,1,75.7,10.0,8.1,0,0.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Laguna Hills,CA,1,3.0,3,1,0,61.0,10.0,8.1,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Laguna Niguel,CA,1,3.0,3,0,1,78.1,10.0,6.9,0,0.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake,MI,1,2.0,2,1,0,55.6,10.0,10.4,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Arrowhead,CA,3,2.0,2,0,0,80.73333333333333,9.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Bluff,IL,2,2.5,3,0,0,26.95,10.0,13.799999999999999,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Elsinore,CA,6,2.3333333333333335,3,3,0,66.2,10.0,6.566666666666666,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Forest,CA,4,3.0,3,2,0,66.775,9.0,4.65,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Forest,IL,2,2.5,3,0,0,68.0,10.0,7.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake In The Hills,IL,1,2.0,2,0,0,23.0,10.0,12.7,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Mary,FL,5,2.4,3,1,0,75.82000000000001,10.0,8.924999999999999,0,0.2,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Placid,FL,1,2.0,2,0,0,59.0,2.5,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Worth,FL,12,2.9166666666666665,4,3,1,80.74166666666666,10.0,9.7,0,0.25,0.08333333333333333,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lake Zurich,IL,6,2.0,2,0,0,49.833333333333336,8.25,8.833333333333334,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lakeland,FL,9,2.5555555555555554,3,2,2,70.225,10.0,5.914285714285714,0,0.2222222222222222,0.2222222222222222,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lakeside,CA,8,2.0,2,1,2,74.975,9.25,10.35,0,0.125,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lakewood,CA,1,3.0,3,1,1,64.4,10.0,3.5,0,1.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lakewood Ranch,FL,5,2.0,2,0,0,74.97999999999999,8.5,6.24,1,0.0,0.0,0.2,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lancaster,MA,1,2.0,2,0,0,30.9,6.0,8.1,1,0.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Land O Lakes,FL,6,2.0,2,1,0,75.64999999999999,9.5,8.866666666666665,0,0.16666666666666666,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lansing,IL,1,2.0,2,1,0,8.6,10.0,8.1,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lansing,MI,3,2.0,2,1,0,50.666666666666664,7.5,10.95,1,0.3333333333333333,0.0,0.3333333333333333,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.4914285714285715,4.0,175.0,2826.194285714286,34.0803630175024,Fog
Lapeer,MI,1,2.0,2,0,0,35.1,2.5,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Larchmont,NY,1,3.0,3,1,0,42.1,10.0,5.8,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Largo,FL,6,2.0,2,0,0,77.83333333333333,9.666666666666666,11.059999999999999,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Larkspur,CA,4,2.0,2,1,0,75.8,10.0,5.3999999999999995,0,0.25,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lathrop,CA,9,2.7777777777777777,3,0,1,73.33333333333333,9.777777777777779,9.87142857142857,0,0.0,0.1111111111111111,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Latimer,IA,1,3.0,3,0,0,33.8,2.5,15.0,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Laurens,SC,2,2.0,2,0,0,85.1,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lavonia,GA,1,3.0,3,0,0,97.2,10.0,10.4,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lawndale,CA,5,3.0,3,0,1,67.17999999999999,10.0,8.76,0,0.0,0.2,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lawrenceville,GA,8,2.125,3,0,1,66.875,8.375,7.1000000000000005,0,0.0,0.125,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Le Claire,IA,1,3.0,3,0,1,-2.9,10.0,12.7,0,0.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Leesburg,FL,1,2.0,2,0,0,84.9,10.0,6.9,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lehigh Acres,FL,10,2.0,2,2,2,78.28999999999999,10.0,9.69,0,0.2,0.2,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lemon Grove,CA,4,2.0,2,0,0,72.05,8.75,8.833333333333334,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lemont,IL,2,2.0,2,0,0,35.1,8.5,15.55,1,0.0,0.0,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lennon,MI,1,3.0,3,0,0,73.0,10.0,6.9,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Leominster,MA,2,2.0,2,0,0,36.95,7.0,12.7,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lexington,MA,3,2.3333333333333335,3,1,0,37.333333333333336,10.0,11.166666666666666,0,0.3333333333333333,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Libertyville,IL,3,2.3333333333333335,3,1,0,60.4,8.333333333333334,8.1,0,0.3333333333333333,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lincoln,CA,2,2.0,2,2,0,49.1,6.25,5.75,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lincoln,MA,1,2.0,2,1,0,32.0,1.0,9.2,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lincoln,RI,2,2.5,3,1,0,33.15,6.0,8.05,1,0.5,0.0,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lincoln Park,MI,4,3.0,3,1,0,62.975,7.75,8.1,1,0.25,0.0,0.25,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lincolnshire,IL,2,2.5,3,0,0,78.45,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Linden,CA,1,2.0,2,0,0,93.9,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Linden,MI,4,2.0,2,0,0,64.725,10.0,11.524999999999999,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Linwood,MI,1,3.0,3,1,0,59.0,2.5,15.0,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lisle,IL,14,2.0714285714285716,3,1,1,58.271428571428565,9.37142857142857,10.46923076923077,0,0.07142857142857142,0.07142857142857142,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lithia Springs,GA,1,3.0,3,0,0,90.0,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lithonia,GA,3,3.0,3,0,0,67.36666666666666,8.666666666666666,5.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Little Neck,NY,1,3.0,3,1,1,33.1,10.0,12.7,0,1.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Littleton,MA,1,3.0,3,0,0,32.0,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Livermore,CA,35,2.857142857142857,3,11,5,64.78857142857143,10.0,8.578125,1,0.3142857142857143,0.14285714285714285,0.02857142857142857,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Livonia,MI,1,3.0,3,0,0,41.9,7.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Llano,CA,2,2.0,2,1,1,84.75,10.0,11.5,0,0.5,0.5,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lockeford,CA,1,2.0,2,0,0,82.0,10.0,6.9,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lodi,CA,11,2.090909090909091,3,2,1,72.00909090909092,9.227272727272727,8.9,1,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Loma Linda,CA,2,2.5,3,0,0,81.4,7.0,9.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lombard,IL,38,2.0,2,3,2,65.67368421052632,9.342105263157896,10.661111111111111,2,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lomita,CA,1,2.0,2,0,0,68.0,10.0,11.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Long Beach,CA,106,2.688679245283019,3,32,16,66.08396226415094,9.25943396226415,7.340697674418604,5,0.3018867924528302,0.1509433962264151,0.04716981132075472,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Long Beach,NY,1,2.0,2,0,0,34.0,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Longwood,FL,9,2.4444444444444446,3,4,0,65.44444444444444,9.444444444444445,8.2125,1,0.4444444444444444,0.0,0.1111111111111111,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Los Alamitos,CA,3,3.0,3,1,0,66.76666666666667,9.0,3.5,0,0.3333333333333333,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Los Altos,CA,12,2.9166666666666665,3,2,0,62.458333333333336,9.916666666666666,9.127272727272727,0,0.16666666666666666,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Los Angeles,CA,594,2.5235690235690234,3,206,103,67.5563973063973,9.437373737373738,6.254829545454545,15,0.3468013468013468,0.1734006734006734,0.025252525252525252,919.0,3.013057671381937,2769.0,209.95537540805222,4.140152339499456,2.105549510337323,919.0,2.4875,4.0,160.0,2738.1,33.63613965446018,Storm
Los Banos,CA,2,2.5,3,1,0,60.0,8.0,10.95,1,0.5,0.0,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Los Gatos,CA,25,2.0,2,10,8,62.26,10.0,9.51,3,0.4,0.32,0.12,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lotus,CA,1,2.0,2,1,1,75.2,10.0,5.8,0,1.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lowell,MI,1,2.0,2,0,0,35.1,9.0,10.4,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lucerne,CA,2,2.0,2,1,0,58.0,7.5,9.2,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lucerne Valley,CA,1,2.0,2,0,0,35.6,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lutz,FL,6,2.0,2,2,0,74.60000000000001,8.583333333333334,5.7749999999999995,0,0.3333333333333333,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lynnfield,MA,1,2.0,2,0,0,42.1,2.5,12.7,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Lynwood,CA,17,2.8823529411764706,3,12,6,66.1470588235294,9.882352941176471,6.709090909090909,0,0.7058823529411765,0.35294117647058826,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Macon,GA,4,3.0,3,1,1,87.7,10.0,9.25,0,0.25,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Madison,CA,1,3.0,3,0,0,80.6,10.0,3.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Madison Heights,MI,17,3.0,3,1,2,59.60588235294117,9.705882352941176,7.5928571428571425,0,0.058823529411764705,0.11764705882352941,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maitland,FL,3,2.6666666666666665,3,1,0,77.73333333333333,5.833333333333333,11.933333333333332,2,0.3333333333333333,0.0,0.6666666666666666,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Malibu,CA,4,2.0,2,1,1,66.8,10.0,8.075,0,0.25,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Manchester,CT,1,3.0,3,0,0,43.0,10.0,9.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Manteca,CA,7,2.0,2,1,2,66.27142857142857,10.0,10.87142857142857,0,0.14285714285714285,0.2857142857142857,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
March Air Reserve Base,CA,5,2.6,3,2,0,68.92,9.8,11.9,0,0.4,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marietta,GA,18,2.7222222222222223,3,1,1,68.13888888888889,9.38888888888889,6.207692307692308,0,0.05555555555555555,0.05555555555555555,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marina,CA,2,2.5,3,0,0,65.45,9.5,12.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marina Del Rey,CA,4,2.0,2,1,1,66.5,10.0,9.8,0,0.25,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Markham,IL,1,2.0,2,1,0,68.7,10.0,3.5,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marlborough,MA,1,3.0,3,0,0,30.9,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marne,MI,1,2.0,2,1,0,28.0,4.0,10.4,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Martinez,CA,11,2.272727272727273,3,6,3,62.36363636363637,9.181818181818182,7.763636363636365,1,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Martinsville,IL,1,2.0,2,1,0,64.0,10.0,5.8,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maryland Heights,MO,1,3.0,3,0,0,63.0,10.0,3.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Marysville,CA,1,2.0,2,0,0,72.0,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Mason,MI,1,3.0,3,0,0,84.7,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maspeth,NY,2,3.0,3,0,1,35.0,10.0,14.4,0,0.0,0.5,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Mattapan,MA,1,2.0,2,1,0,28.0,10.0,18.4,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maysville,GA,1,2.0,2,0,0,64.0,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maywood,IL,1,3.0,3,0,0,64.9,6.0,13.8,1,0.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Maywood,NJ,1,2.0,2,0,0,46.9,10.0,3.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
